51	41	3
53	46	6
54	51	8
56	55	10
57	60	12
58	63	13
60	67	14
61	71	15
62	74	16
63	77	17
45	38	193
46	22	195
48	10	196
50	0	180
52	8	18
53	16	19
55	23	19
56	29	20
57	35	20
59	40	21
60	45	22
61	50	22
62	54	22
63	58	23
65	62	23
66	66	24
67	69	24
50	48	180
52	33	175
53	22	166
55	14	147
56	11	110
57	13	74
59	18	55
60	23	46
61	28	41
62	34	38
64	38	36
65	43	35
66	47	34
67	52	33
68	56	33
69	59	32
70	63	32
55	57	172
56	44	166
58	34	158
59	27	146
60	22	130
61	20	109
63	21	90
64	23	75
65	27	64
66	31	57
67	35	52
68	39	49
69	44	46
70	47	44
71	51	43
72	55	41
73	58	40
59	66	167
60	54	161
62	45	155
63	37	146
64	32	135
65	29	122
66	28	108
67	28	95
68	30	84
69	32	76
70	35	69
71	39	63
72	42	59
73	46	56
74	49	53
75	53	51
76	56	49
63	73	163
64	63	158
65	54	153
66	47	146
67	42	137
68	38	128
69	36	118
70	35	108
71	35	98
72	36	90
73	38	82
74	40	76
75	43	71
76	46	67
77	49	63
77	52	60
78	55	58
66	80	160
67	70	156
68	62	151
69	56	145
70	50	139
71	46	131
72	43	123
73	42	115
74	41	107
75	41	100
76	42	93
77	44	87
78	45	81
78	48	77
79	50	73
80	52	69
81	55	66
70	87	158
71	78	154
72	70	150
72	63	145
73	58	139
74	54	133
75	51	127
76	49	120
77	47	113
78	47	107
78	47	101
79	48	95
80	49	90
81	50	85
82	52	81
82	54	77
83	56	74
73	93	157
73	84	153
74	77	149
75	71	145
76	65	140
77	61	135
78	58	129
79	55	123
79	54	118
80	53	112
81	52	107
82	52	101
82	53	96
83	54	92
84	55	88
85	57	84
85	58	80
75	99	155
76	90	152
77	83	148
78	77	144
79	72	140
80	68	135
80	65	131
81	62	126
82	60	121
83	59	116
83	58	111
84	57	106
85	57	102
85	58	97
86	59	93
87	60	90
87	61	86
78	104	154
79	96	151
80	89	148
80	83	144
81	78	140
82	74	136
83	71	132
83	68	128
84	66	123
85	64	119
86	63	114
86	62	110
87	62	106
88	62	102
88	62	98
89	63	95
90	64	91
81	109	153
81	101	150
82	95	147
83	89	144
84	84	140
84	80	137
85	77	133
86	74	129
86	71	125
87	70	121
88	68	117
88	67	113
89	67	109
90	66	106
90	66	102
91	67	99
92	67	96
83	114	152
84	106	149
84	100	147
85	95	144
86	90	140
86	86	137
87	82	134
88	79	130
88	77	127
89	75	123
90	73	119
90	72	116
91	71	112
92	71	109
92	71	106
93	71	102
93	71	99
85	118	151
86	111	149
87	105	146
87	100	143
88	95	140
89	91	137
89	88	134
90	85	131
90	82	128
91	80	124
92	78	121
92	77	118
93	76	115
94	75	111
94	75	108
95	75	105
95	75	102
87	122	151
88	116	148
89	110	146
89	105	143
90	100	140
91	96	138
91	93	135
92	90	132
92	87	129
93	85	126
94	83	123
94	82	120
95	80	117
95	79	114
96	79	111
97	78	108
97	78	105
14	91	308
21	86	315
25	84	321
29	83	326
32	83	331
35	83	335
38	84	338
40	86	341
42	87	344
44	89	347
46	90	349
48	92	351
50	94	353
51	95	355
53	97	357
54	99	358
56	101	0
30	46	281
33	45	299
36	47	312
38	50	322
40	53	330
43	56	336
45	59	340
47	63	345
48	66	348
50	69	351
52	72	353
53	74	356
55	77	358
56	80	0
57	82	1
59	85	3
60	87	4
38	33	245
41	26	270
43	25	295
45	27	315
47	31	329
49	36	338
50	40	345
52	45	350
53	49	354
55	53	357
56	57	0
58	60	2
59	64	4
60	67	5
61	70	7
63	73	8
64	76	9
45	35	213
47	22	225
49	13	250
50	11	293
52	14	328
54	19	345
55	25	354
56	30	0
58	35	3
59	40	6
60	45	8
62	49	10
63	53	11
64	57	12
65	60	13
66	64	14
67	67	15
51	42	193
52	28	194
54	17	195
55	8	196
57	0	270
58	7	18
59	14	18
60	20	19
62	25	19
63	31	20
64	35	20
65	40	21
66	44	21
67	48	21
68	52	22
69	56	22
70	59	22
55	50	182
57	37	180
58	27	175
59	18	166
61	12	147
62	9	110
63	11	73
64	15	54
65	20	45
66	25	40
67	30	37
68	34	35
69	38	33
70	43	32
71	46	32
72	50	31
73	54	31
60	58	175
61	46	171
62	37	166
63	29	158
64	23	147
65	19	130
66	17	110
68	18	90
69	20	74
70	23	64
71	27	56
71	31	51
72	35	48
73	39	45
74	43	43
75	46	41
76	50	40
63	65	170
64	55	166
66	46	161
67	38	155
68	32	146
69	28	136
70	25	123
71	24	109
72	24	96
73	26	84
73	28	75
74	31	68
75	34	62
76	38	58
77	41	54
78	44	52
79	47	50
67	72	167
68	62	163
69	54	158
70	47	153
71	41	146
72	37	138
73	33	129
74	31	119
74	30	108
75	31	99
76	32	90
77	34	82
78	36	76
79	38	70
79	41	66
80	44	62
81	46	59
70	79	164
71	69	160
72	61	156
73	55	151
74	49	146
75	45	139
75	41	132
76	39	124
77	37	116
78	36	108
79	37	100
80	37	93
80	39	87
81	40	81
82	42	76
83	45	72
83	47	68
73	85	162
74	76	158
75	68	155
76	62	150
76	57	145
77	52	140
78	48	134
79	46	128
80	44	121
80	42	114
81	42	108
82	42	101
83	43	95
83	44	90
84	45	85
85	47	80
86	49	76
76	90	160
77	82	157
77	75	153
78	69	149
79	63	145
80	59	140
81	55	135
81	52	130
82	50	124
83	48	119
84	47	113
84	47	107
85	47	102
86	47	97
86	48	92
87	49	88
88	51	84
78	96	158
79	88	155
80	81	152
81	75	149
81	70	145
82	65	141
83	62	136
84	59	132
84	56	127
85	54	122
86	53	117
86	52	112
87	52	107
88	52	102
88	52	98
89	53	94
90	54	90
81	101	157
82	93	154
82	87	151
83	81	148
84	76	145
84	71	141
85	68	137
86	65	133
87	62	129
87	60	124
88	58	120
89	57	115
89	56	111
90	56	107
91	56	102
91	57	99
92	57	95
83	105	156
84	98	153
85	92	151
85	86	148
86	81	144
87	77	141
87	73	137
88	70	134
89	68	130
89	65	126
90	64	122
91	62	118
91	61	114
92	61	110
92	60	106
93	60	103
94	61	99
85	110	155
86	103	153
87	97	150
87	92	147
88	87	144
89	83	141
89	79	138
90	76	135
91	73	131
91	71	128
92	69	124
93	67	120
93	66	117
94	65	113
94	65	110
95	64	106
96	64	103
87	114	154
88	108	152
89	102	149
89	96	147
90	92	144
91	88	141
91	84	138
92	81	135
93	78	132
93	76	129
94	74	125
94	72	122
95	71	119
96	70	115
96	69	112
97	68	109
97	68	106
17	98	308
22	93	314
27	91	318
30	90	323
33	89	327
36	89	331
39	90	334
41	91	337
43	92	339
45	93	342
47	94	344
49	95	346
50	97	348
52	98	350
53	99	352
55	101	353
56	102	355
31	55	287
34	55	300
36	56	310
39	58	318
41	60	324
43	63	330
45	65	334
47	68	338
49	70	342
51	73	344
52	75	347
54	77	349
55	80	352
56	82	353
58	84	355
59	86	357
60	89	358
39	39	260
42	35	279
44	34	296
46	36	310
47	39	321
49	42	329
51	46	335
52	49	341
54	53	345
55	56	348
57	59	351
58	63	354
59	66	356
61	69	358
62	71	0
63	74	1
64	77	2
46	35	231
48	26	247
49	21	270
51	20	294
53	22	314
54	26	329
55	30	338
57	34	345
58	38	350
59	42	354
61	46	357
62	50	0
63	54	2
64	57	3
65	61	5
66	64	6
67	67	8
51	39	208
53	27	215
54	18	227
56	11	250
57	9	293
58	12	328
60	16	345
61	22	354
62	26	0
63	31	3
64	36	6
65	40	8
67	44	9
68	48	11
69	51	12
70	55	13
71	58	14
56	45	193
57	33	194
59	23	195
60	14	196
61	7	196
62	0	270
63	6	17
65	12	18
66	17	18
67	23	19
68	27	19
69	32	20
70	36	20
71	40	20
72	44	21
73	48	21
73	51	21
60	52	184
61	41	182
62	31	180
64	23	175
65	16	166
66	10	147
67	8	111
68	9	73
69	13	54
70	18	44
71	22	39
72	27	36
73	31	34
74	35	32
74	39	31
75	42	31
76	46	30
64	59	178
65	49	175
66	40	171
67	32	166
68	25	158
69	20	147
70	16	131
71	15	110
72	16	90
73	18	74
74	21	63
75	24	56
75	28	50
76	32	47
77	35	44
78	39	42
79	42	40
67	66	173
68	56	170
69	47	166
70	40	161
71	34	155
72	29	147
73	25	136
74	22	123
75	21	109
76	22	96
76	23	84
77	25	75
78	28	67
79	31	61
80	34	57
80	37	53
81	40	51
70	72	169
71	63	166
72	55	163
73	48	158
74	42	153
75	37	146
76	33	138
77	30	129
77	28	119
78	27	109
79	28	99
80	29	90
81	30	82
81	32	75
82	35	70
83	37	65
84	40	61
73	78	167
74	69	164
75	62	160
76	55	156
77	49	151
78	44	146
78	40	140
79	37	133
80	35	125
81	34	117
81	33	108
82	33	100
83	34	93
84	35	86
84	37	81
85	38	76
86	41	71
76	83	164
77	75	162
78	68	158
78	62	155
79	56	150
80	51	146
81	47	140
82	44	135
82	42	128
83	40	122
84	39	115
85	38	108
85	38	101
86	39	95
87	40	90
87	41	85
88	42	80
79	89	163
79	81	160
80	74	157
81	68	153
82	63	150
82	58	145
83	54	141
84	51	136
85	48	131
85	46	125
86	44	119
87	43	113
87	43	108
88	43	102
89	43	97
89	44	92
90	45	88
81	94	161
82	86	158
83	80	156
83	74	152
84	69	149
85	64	145
85	60	141
86	57	137
87	54	132
87	52	127
88	50	122
89	49	117
89	48	112
90	47	107
91	47	103
91	48	98
92	48	94
83	99	160
84	91	157
85	85	154
86	79	152
86	74	148
87	70	145
88	66	141
88	62	138
89	60	134
90	57	129
90	55	125
91	54	120
91	53	116
92	52	112
93	52	107
93	52	103
94	52	99
86	103	158
86	96	156
87	90	154
88	85	151
88	80	148
89	75	145
90	71	142
90	68	138
91	65	134
92	63	131
92	60	127
93	59	123
93	58	119
94	57	115
95	56	111
95	56	107
96	56	103
88	107	157
88	101	155
89	95	153
90	89	150
90	85	148
91	80	145
92	77	142
92	73	138
93	70	135
93	68	132
94	65	128
95	64	125
95	62	121
96	61	117
96	60	114
97	60	110
97	60	107
19	104	308
24	100	313
28	97	317
31	96	321
34	95	324
37	95	328
39	95	331
42	95	333
44	96	336
46	97	338
47	98	340
49	99	342
51	100	344
52	101	346
54	102	348
55	103	349
57	105	351
32	64	291
35	63	301
37	64	309
40	66	315
42	67	321
44	69	326
46	71	330
48	73	333
49	75	337
51	77	340
53	79	342
54	81	344
56	83	347
57	85	348
58	87	350
60	89	352
61	91	353
40	45	270
42	43	285
44	43	297
46	44	308
48	46	317
50	49	324
51	52	329
53	55	334
54	57	338
56	60	342
57	63	345
58	66	347
60	68	350
61	71	352
62	73	354
63	76	355
64	78	357
46	38	245
48	32	261
50	29	279
52	29	295
53	30	309
55	33	320
56	36	329
57	39	335
59	43	341
60	46	345
61	49	348
62	53	351
63	56	354
65	59	356
66	62	358
67	65	0
68	68	1
52	38	222
53	29	233
55	22	249
56	18	270
57	17	294
59	19	314
60	22	328
61	26	338
62	30	345
64	34	350
65	38	354
66	42	357
67	45	0
68	49	2
69	52	3
70	55	5
71	58	6
56	42	205
58	32	210
59	23	216
60	15	228
61	10	251
63	8	292
64	10	328
65	14	345
66	19	354
67	24	0
68	28	3
69	32	6
70	36	8
71	40	9
72	44	11
73	47	12
74	51	13
60	48	193
62	37	194
63	28	195
64	20	195
65	13	196
66	6	196
67	0	270
68	5	17
69	11	18
70	16	18
71	20	19
72	25	19
73	29	19
74	33	20
75	37	20
76	41	20
76	44	20
64	54	185
65	44	184
66	35	182
67	27	180
68	20	175
69	14	166
70	9	147
71	7	111
72	8	73
73	12	53
74	16	44
75	20	39
76	24	35
77	28	33
77	32	32
78	36	31
79	39	30
67	60	180
68	51	178
69	42	175
70	35	171
71	28	166
72	23	158
73	18	147
74	15	131
75	13	110
76	14	90
77	16	74
78	19	63
78	22	55
79	26	50
80	29	46
81	33	43
81	36	41
71	66	175
72	57	173
72	49	170
73	42	166
74	36	161
75	31	155
76	26	147
77	23	136
78	20	124
78	19	110
79	20	96
80	21	84
81	23	74
82	26	67
82	28	61
83	31	56
84	34	53
73	72	172
74	63	169
75	56	166
76	49	163
77	43	158
78	38	153
79	34	146
79	30	139
80	27	130
81	26	120
82	25	109
82	25	99
83	26	90
84	28	82
85	29	75
85	32	69
86	34	65
76	78	169
77	69	166
78	62	164
79	56	160
80	50	156
80	45	152
81	41	146
82	37	140
83	34	133
83	32	125
84	31	117
85	30	109
85	30	101
86	31	93
87	32	86
88	34	80
88	35	75
79	83	167
80	75	164
80	68	161
81	62	158
82	56	155
83	51	151
83	47	146
84	44	141
85	41	135
86	38	129
86	37	122
87	35	115
88	35	108
88	35	102
89	36	95
90	36	90
90	38	85
81	88	165
82	80	162
83	74	160
84	68	157
84	62	154
85	58	150
86	53	146
86	50	141
87	47	136
88	44	131
88	42	126
89	41	120
90	40	114
90	40	108
91	40	102
92	40	97
92	41	92
84	93	163
84	85	161
85	79	158
86	73	156
86	68	153
87	63	149
88	59	146
88	56	142
89	53	137
90	50	133
90	48	128
91	46	123
92	45	118
92	44	113
93	44	108
93	44	103
94	44	98
86	97	162
87	90	160
87	84	157
88	78	155
89	73	152
89	69	149
90	65	145
90	61	142
91	58	138
92	55	134
92	53	130
93	51	125
94	50	121
94	49	116
95	48	112
95	48	108
96	48	103
88	101	161
89	95	158
89	89	156
90	83	154
91	78	151
91	74	148
92	70	145
92	66	142
93	63	139
94	61	135
94	58	131
95	56	127
95	55	123
96	54	119
97	53	115
97	52	111
98	52	107
21	110	308
25	106	312
29	103	316
32	101	319
35	100	322
38	100	325
40	100	328
42	100	331
44	100	333
46	101	335
48	101	337
50	102	339
51	103	341
53	104	343
54	105	344
56	106	346
57	107	347
33	71	294
36	71	302
38	71	308
40	72	314
43	73	319
45	75	323
47	76	327
48	78	330
50	79	333
52	81	336
53	83	338
55	84	340
56	86	342
57	88	344
59	90	346
60	91	348
61	93	349
41	52	276
43	50	288
45	50	298
47	52	307
49	53	314
50	55	320
52	57	325
53	60	329
55	62	333
56	65	337
58	67	340
59	69	342
60	72	345
61	74	347
63	76	349
64	78	350
65	80	352
47	42	256
49	38	270
50	36	284
52	36	296
54	37	307
55	39	316
56	42	323
58	45	329
59	47	334
60	50	338
62	53	342
63	56	345
64	59	347
65	62	350
66	64	352
67	67	354
68	69	355
52	39	235
54	32	247
55	27	262
57	25	278
58	25	294
59	26	309
60	28	320
62	31	329
63	35	335
64	38	341
65	41	345
66	44	348
67	48	351
68	51	354
69	54	356
70	57	358
71	60	0
57	41	217
58	32	224
59	25	234
61	19	249
62	16	270
63	15	293
64	17	314
65	20	328
66	23	338
67	27	345
68	31	350
69	34	354
70	38	357
71	41	0
72	45	2
73	48	3
74	51	5
61	45	203
62	35	206
63	27	211
64	20	217
65	13	228
66	9	251
68	7	292
69	9	328
70	13	345
71	17	354
71	22	0
72	26	3
73	30	6
74	33	7
75	37	9
76	41	10
77	44	11
64	50	193
66	41	194
67	32	195
68	25	195
69	18	196
70	11	196
71	5	196
72	0	270
73	5	17
73	10	18
74	14	18
75	19	18
76	23	19
77	27	19
78	31	19
79	34	20
79	38	20
68	56	186
69	47	186
70	39	184
71	31	182
72	24	180
73	18	175
74	13	166
74	8	147
75	6	111
76	7	73
77	11	53
78	15	43
79	19	38
79	22	35
80	26	33
81	30	31
82	33	30
71	62	181
72	53	180
73	45	178
74	38	175
75	31	171
75	26	166
76	21	158
77	16	147
78	13	131
79	12	110
80	13	90
80	15	73
81	17	62
82	20	55
83	24	49
83	27	45
84	30	43
74	67	177
75	59	175
76	51	173
76	44	170
77	38	166
78	33	161
79	28	155
80	24	147
80	21	136
81	19	124
82	18	110
83	18	96
83	19	84
84	21	74
85	24	66
86	26	60
86	29	56
77	72	174
77	64	172
78	57	169
79	51	166
80	45	163
81	40	158
81	35	153
82	31	147
83	28	139
84	25	130
84	24	120
85	23	109
86	23	99
86	24	90
87	25	81
88	27	75
88	29	69
79	78	171
80	70	169
81	63	166
81	57	164
82	51	160
83	46	156
84	41	152
84	38	146
85	34	140
86	32	133
86	30	126
87	28	117
88	28	109
88	28	101
89	29	93
90	30	86
90	31	80
82	82	169
82	75	167
83	68	164
84	62	161
84	57	158
85	52	155
86	48	151
87	44	146
87	41	141
88	38	135
89	36	129
89	34	122
90	33	116
91	32	109
91	33	102
92	33	96
92	34	90
84	87	167
85	80	165
85	74	162
86	68	160
87	63	157
87	58	154
88	54	150
89	50	146
89	46	142
90	44	137
91	41	131
91	39	126
92	38	120
92	37	114
93	37	108
94	37	103
94	37	97
86	92	165
87	85	163
87	79	161
88	73	158
89	68	156
89	63	153
90	59	149
91	55	146
91	52	142
92	49	138
93	47	133
93	45	128
94	43	123
94	42	118
95	41	113
96	41	108
96	41	103
88	96	164
89	89	162
89	83	160
90	78	157
91	73	155
91	68	152
92	64	149
93	61	146
93	57	142
94	54	138
94	52	134
95	50	130
96	48	126
96	47	121
97	46	117
97	45	112
98	45	108
22	115	308
27	111	312
30	108	315
33	106	318
36	105	321
39	105	323
41	104	326
43	104	328
45	104	331
47	105	333
49	105	335
50	106	336
52	107	338
53	107	340
55	108	341
56	109	343
58	110	344
34	78	296
36	78	302
39	78	308
41	78	313
